date;offense;lon;lat
5/16/2018;burglary;-95,32069;29,67393
01/10/2018;burglary;-95,43907;29,67219
08/10/2018;burglary;-95,2724;29,66042
5/21/2018;burglary;-95,49579;29,70637
07/07/2018;burglary;-95,32144;29,83893
2/22/2018;burglary;-95,29396;29,83463
05/01/2018;burglary;-95,27437;29,67975
3/17/2018;burglary;-95,49524;29,7371
04/03/2018;burglary;-95,4944;29,64782
3/31/2018;burglary;-95,55569;29,68031
7/26/2018;burglary;-95,36657;29,86978
2/26/2018;burglary;-95,33811;29,79778
2/26/2018;burglary;-95,39937;29,95051
2/26/2018;burglary;-95,32331;29,74973
03/08/2018;burglary;-95,51676;29,7415
3/15/2018;burglary;-95,42983;29,96023
04/06/2018;burglary;-95,50839;29,64355
8/20/2018;burglary;-95,41187;29,70802
04/01/2018;burglary;-95,31226;29,77649
06/06/2018;burglary;-95,52211;29,72212
4/29/2018;burglary;-95,30722;29,68317
02/11/2018;burglary;-95,53986;29,75193
6/30/2018;burglary;-95,44719;29,73428
1/15/2018;burglary;-95,48838;29,83892
7/27/2018;burglary;-95,25381;30,05834
06/09/2018;burglary;-95,21322;29,61741
6/16/2018;burglary;-95,47542;29,80815
3/16/2018;burglary;-95,47948;29,7435
7/23/2018;burglary;-95,62003;29,75053
8/17/2018;burglary;-95,36154;29,68774
6/25/2018;burglary;-95,42526;29,76712
03/08/2018;burglary;-95,60244;29,69776
04/07/2018;burglary;-95,24289;29,64451
4/13/2018;burglary;-95,47499;29,66406
1/16/2018;burglary;-95,54248;29,79429
06/04/2018;burglary;-95,38813;29,69578
04/05/2018;burglary;-95,5642;29,74726
08/02/2018;burglary;-95,22148;29,59523
1/28/2018;burglary;-95,40404;29,76465
4/16/2018;burglary;-95,54804;29,69192
07/11/2018;burglary;-95,29203;29,7876
01/07/2018;burglary;-95,22571;29,61501
03/02/2018;burglary;-95,32995;29,66094
04/01/2018;burglary;-95,52384;29,73142
1/25/2018;burglary;-95,58369;29,68089
01/03/2018;burglary;-95,22354;29,59115
02/04/2018;burglary;-95,53448;29,71456
1/25/2018;burglary;-95,34247;29,82034
7/19/2018;burglary;-95,47658;29,72073
5/19/2018;burglary;-95,28539;29,80214
02/08/2018;burglary;-95,22703;29,61132
07/07/2018;burglary;-95,22391;29,77584
4/17/2018;burglary;-95,3278;29,85224
4/14/2018;burglary;-95,52746;29,69231
04/01/2018;burglary;-95,48765;29,83315
07/01/2018;burglary;-95,50248;29,6958
07/06/2018;burglary;-95,23036;29,61592
2/24/2018;burglary;-95,15354;29,54249
7/27/2018;burglary;-95,60646;29,67302
7/28/2018;burglary;-95,53914;29,71888
1/29/2018;burglary;-95,47658;29,72073
1/14/2018;burglary;-95,55216;29,69495
3/16/2018;burglary;-95,41988;29,77911
3/25/2018;burglary;-95,33403;29,87101
07/03/2018;burglary;-95,61742;29,77941
6/29/2018;burglary;-95,51712;29,73753
8/28/2018;burglary;-95,13813;29,54741
8/28/2018;burglary;-95,47795;29,82792
5/19/2018;burglary;-95,2391;29,6111
06/02/2018;burglary;-95,2999;29,94352
4/19/2018;burglary;-95,42786;29,63546
6/15/2018;burglary;-95,39936;29,95063
03/02/2018;burglary;-95,51386;29,79847
5/29/2018;burglary;-95,23847;29,64323
03/06/2018;burglary;-95,43002;29,7363
3/17/2018;burglary;-95,4145;29,69441
04/10/2018;burglary;-95,2391;29,6111
3/21/2018;burglary;-95,25417;30,03526
2/14/2018;auto theft;-95,40541;29,94714
3/16/2018;auto theft;-95,38286;29,71744
07/10/2018;auto theft;-95,26548;29,67233
2/19/2018;auto theft;-95,47351;29,81416
06/07/2018;auto theft;-95,3492;29,65592
4/22/2018;auto theft;-95,3068;29,75775
3/29/2018;auto theft;-95,42582;29,88691
3/22/2018;auto theft;-95,50534;29,82476
5/15/2018;auto theft;-95,23935;29,69731
6/15/2018;auto theft;-95,60158;29,78264
1/19/2018;auto theft;-95,33403;29,87101
01/04/2018;auto theft;-95,33593;29,95141
03/06/2018;auto theft;-95,41511;29,74829
3/29/2018;auto theft;-95,35279;29,69772
6/14/2018;auto theft;-95,36058;29,76557
04/06/2018;auto theft;-95,55503;29,68162
5/31/2018;auto theft;-95,22859;29,60176
03/02/2018;auto theft;-95,62063;29,73603
8/17/2018;auto theft;-95,59721;29,68496
7/21/2018;auto theft;-95,36744;29,75545
03/02/2018;auto theft;-95,5155;29,70334
05/07/2018;auto theft;-95,33426;29,8327
08/06/2018;auto theft;-95,55045;29,68366
02/07/2018;auto theft;-95,3338;29,66066
01/04/2018;auto theft;-95,36609;29,63933
08/12/2018;auto theft;-95,41991;29,94919
6/20/2018;auto theft;-95,37219;29,74618
7/22/2018;auto theft;-95,53926;29,72691
07/09/2018;auto theft;-95,53789;29,72812
5/27/2018;auto theft;-95,2773;29,67366
04/07/2018;auto theft;-95,27766;29,66229
3/31/2018;auto theft;-95,26077;29,80931
7/31/2018;auto theft;-95,38128;29,87006
06/05/2018;auto theft;-95,49524;29,7371
1/20/2018;auto theft;-95,32489;29,78895
06/03/2018;auto theft;-95,48563;29,73172
05/04/2018;auto theft;-95,31561;29,71207
07/06/2018;auto theft;-95,37723;29,85937
5/15/2018;auto theft;-95,58198;29,65893
3/24/2018;auto theft;-95,13786;29,56546
8/14/2018;auto theft;-95,35387;29,75247
02/11/2018;auto theft;-95,58634;29,70629
02/06/2018;auto theft;-95,41913;29,8851
08/12/2018;auto theft;-95,51964;29,6691
7/26/2018;auto theft;-95,57469;29,69066
8/18/2018;auto theft;-95,5355;29,61072
05/10/2018;auto theft;-95,48273;29,7558
08/07/2018;auto theft;-95,24237;29,67017
2/23/2018;auto theft;-95,59544;29,69494
8/14/2018;auto theft;-95,42976;29,72661
5/16/2018;auto theft;-95,35342;29,7539
04/06/2018;auto theft;-95,36115;29,76359
4/18/2018;auto theft;-95,28531;29,61817
05/08/2018;auto theft;-95,4505;29,58697
4/29/2018;auto theft;-95,25886;29,85425
06/06/2018;auto theft;-95,42523;29,62639
5/28/2018;auto theft;-95,55558;29,962
01/04/2018;auto theft;-95,44386;29,62204
04/02/2018;auto theft;-95,49776;29,84471
1/30/2018;auto theft;-95,33088;29,87056
04/03/2018;auto theft;-95,46541;29,73174
06/03/2018;auto theft;-95,49688;29,75006
3/25/2018;auto theft;-95,49736;29,69268
5/18/2018;auto theft;-95,46061;29,65189
4/19/2018;auto theft;-95,14696;29,56536
02/08/2018;auto theft;-95,55149;29,68436
7/23/2018;auto theft;-95,39557;29,7489
05/10/2018;auto theft;-95,4914;29,63942
6/17/2018;auto theft;-95,39765;29,84713
02/07/2018;auto theft;-95,32694;29,736
2/27/2018;auto theft;-95,1919;29,58667
02/01/2018;auto theft;-95,37525;29,7162
6/28/2018;auto theft;-95,35385;29,73097
07/07/2018;auto theft;-95,54072;29,66367
1/27/2018;auto theft;-95,39516;29,95054
4/30/2018;auto theft;-95,33237;29,86363
07/12/2018;auto theft;-95,33573;29,73713
7/29/2018;auto theft;-95,47661;29,72371
2/21/2018;auto theft;-95,26146;29,67915
05/10/2018;auto theft;-95,31561;29,71207
06/12/2018;auto theft;-95,51418;29,73393
8/23/2018;auto theft;-95,36708;29,95144
07/11/2018;auto theft;-95,24207;29,63799
6/23/2018;auto theft;-95,54065;29,70146
01/09/2018;auto theft;-95,51151;29,71311
4/25/2018;auto theft;-95,45206;29,65782
07/12/2018;auto theft;-95,46766;29,63784
06/08/2018;auto theft;-95,35403;29,65262
7/13/2018;auto theft;-95,39575;29,94433
4/21/2018;auto theft;-95,33541;29,70706
4/22/2018;auto theft;-95,60889;29,78108
03/04/2018;auto theft;-95,12689;29,5719
8/30/2018;auto theft;-95,50566;29,63909
04/06/2018;auto theft;-95,42311;29,95492
1/20/2018;auto theft;-95,54774;29,71217
07/10/2018;auto theft;-95,41195;29,92554
07/04/2018;auto theft;-95,3682;29,86237
03/07/2018;auto theft;-95,65813;29,72692
5/31/2018;auto theft;-95,41822;29,68219
05/04/2018;auto theft;-95,55889;29,8364
3/31/2018;auto theft;-95,39409;29,78499
2/14/2018;auto theft;-95,39257;29,81142
07/04/2018;auto theft;-95,37888;29,72251
1/16/2018;auto theft;-95,46286;29,8806
4/30/2018;auto theft;-95,55231;29,67523
7/29/2018;auto theft;-95,57628;29,7423
07/03/2018;auto theft;-95,55224;29,69836
03/05/2018;auto theft;-95,52601;29,68697
3/13/2018;auto theft;-95,41195;29,92554
3/19/2018;auto theft;-95,55231;29,67523
05/01/2018;auto theft;-95,47318;29,8423
5/19/2018;auto theft;-95,4071;29,92513
02/06/2018;auto theft;-95,43443;29,82535
06/12/2018;auto theft;-95,21177;29,6018
7/20/2018;auto theft;-95,56786;29,68895
03/06/2018;auto theft;-95,5157;29,73512
03/12/2018;auto theft;-95,49189;29,71642
04/06/2018;auto theft;-95,18922;29,77718
03/03/2018;auto theft;-95,40457;29,74033
5/22/2018;auto theft;-95,49666;29,75463
7/13/2018;auto theft;-95,30965;29,83853
4/17/2018;auto theft;-95,48601;29,82885
01/06/2018;auto theft;-95,19676;29,7626
3/21/2018;auto theft;-95,58198;29,65893
08/04/2018;auto theft;-95,54216;29,72315
2/28/2018;auto theft;-95,6863;29,7867
07/11/2018;auto theft;-95,48048;29,59934
04/08/2018;auto theft;-95,31605;29,66566
07/12/2018;auto theft;-95,46674;29,76251
8/19/2018;auto theft;-95,46111;29,7512
8/25/2018;auto theft;-95,54644;29,72299
7/15/2018;auto theft;-95,28406;29,85497
4/28/2018;auto theft;-95,2341;29,62645
06/12/2018;auto theft;-95,40655;29,92239
01/08/2018;auto theft;-95,60224;29,66981
05/09/2018;auto theft;-95,46536;29,73565
7/14/2018;auto theft;-95,4219;29,68502
07/04/2018;auto theft;-95,50838;29,65609
05/05/2018;auto theft;-95,61298;29,66665
1/20/2018;auto theft;-95,48749;29,83161
2/15/2018;auto theft;-95,50027;29,88984
05/11/2018;auto theft;-95,65271;29,73213
05/05/2018;auto theft;-95,53046;29,84024
6/28/2018;auto theft;-95,30457;29,84293
1/22/2018;auto theft;-95,36647;29,70322
8/26/2018;auto theft;-95,28885;29,69586
07/02/2018;auto theft;-95,23907;29,67054
3/20/2018;auto theft;-95,38889;29,74583
5/30/2018;auto theft;-95,1529;29,54295
03/01/2018;auto theft;-95,55216;29,69495
05/03/2018;auto theft;-95,28105;29,71143
7/15/2018;auto theft;-95,28639;29,82032
7/17/2018;auto theft;-95,52981;29,73773
05/12/2018;auto theft;-95,38273;29,76945
1/15/2018;auto theft;-95,37984;29,72854
5/21/2018;auto theft;-95,47531;29,84291
2/15/2018;auto theft;-95,51692;29,71304
05/01/2018;auto theft;-95,28066;30,10295
1/14/2018;auto theft;-95,28757;29,68163
1/17/2018;auto theft;-95,44689;29,81414
6/15/2018;auto theft;-95,30089;29,85093
7/31/2018;auto theft;-95,50111;29,72009
2/13/2018;auto theft;-95,56962;29,68432
4/20/2018;auto theft;-95,58962;29,66836
05/12/2018;auto theft;-95,36667;29,75157
6/24/2018;auto theft;-95,27716;29,66907
4/25/2018;auto theft;-95,55811;29,73685
3/28/2018;auto theft;-95,55339;29,96533
3/26/2018;auto theft;-95,41263;29,68952
04/12/2018;auto theft;-95,23234;29,62067
7/21/2018;auto theft;-95,43347;29,73307
5/26/2018;auto theft;-95,57411;29,69832
6/25/2018;auto theft;-95,5353;29,69121
01/09/2018;auto theft;-95,53155;29,68843
6/26/2018;auto theft;-95,38428;29,83418
6/27/2018;auto theft;-95,39515;29,78332
3/28/2018;auto theft;-95,22083;29,61284
06/05/2018;auto theft;-95,45538;29,58489
1/26/2018;auto theft;-95,59617;29,70286
3/27/2018;auto theft;-95,34128;29,68154
01/06/2018;auto theft;-95,21933;29,76704
3/17/2018;auto theft;-95,34278;29,65059
8/14/2018;auto theft;-95,47642;29,88557
4/16/2018;auto theft;-95,54216;29,72315
05/03/2018;auto theft;-95,59595;29,68981
04/01/2018;auto theft;-95,33007;29,65834
03/10/2018;auto theft;-95,39389;29,82845
4/20/2018;auto theft;-95,54415;29,78146
06/07/2018;auto theft;-95,27473;29,68679
3/27/2018;auto theft;-95,42021;29,7753
05/10/2018;auto theft;-95,25793;29,66388
6/13/2018;auto theft;-95,14835;29,54689
04/06/2018;auto theft;-95,35273;29,75406
07/11/2018;auto theft;-95,50088;29,73755
5/20/2018;auto theft;-95,48541;29,86387
08/06/2018;auto theft;-95,53852;29,74328
6/21/2018;auto theft;-95,5359;29,77947
07/10/2018;auto theft;-95,37515;29,72807
6/29/2018;auto theft;-95,14259;29,54093
05/01/2018;auto theft;-95,28733;29,67998
6/14/2018;auto theft;-95,5591;29,68659
1/25/2018;auto theft;-95,24126;29,62083
8/27/2018;auto theft;-95,48896;29,71457
06/04/2018;auto theft;-95,30899;29,71649
7/27/2018;auto theft;-95,37627;29,79487
1/13/2018;auto theft;-95,12906;29,57029
05/05/2018;auto theft;-95,55607;29,67923
2/20/2018;auto theft;-95,55509;29,68434
7/13/2018;auto theft;-95,27684;29,65863
08/02/2018;auto theft;-95,55233;29,70128
3/23/2018;auto theft;-95,36813;29,80781
3/20/2018;auto theft;-95,2627;29,66904
4/17/2018;auto theft;-95,5009;29,7433
4/24/2018;auto theft;-95,2724;29,66042
5/18/2018;auto theft;-95,3845;29,84545
8/19/2018;auto theft;-95,54974;29,68056
8/24/2018;auto theft;-95,27371;29,83617
6/18/2018;auto theft;-95,4732;29,79294
07/10/2018;auto theft;-95,55104;29,84321
8/21/2018;auto theft;-95,28586;29,67421
05/04/2018;auto theft;-95,38078;29,73449
06/01/2018;auto theft;-95,39679;29,83142
07/01/2018;auto theft;-95,23234;29,62067
3/30/2018;auto theft;-95,48853;29,73538
5/27/2018;auto theft;-95,41115;29,94564
1/26/2018;auto theft;-95,29954;29,87764
06/03/2018;auto theft;-95,44172;29,87568
2/18/2018;auto theft;-95,34042;29,84051
01/03/2018;auto theft;-95,38975;29,75563
3/19/2018;auto theft;-95,24207;29,63799
5/22/2018;auto theft;-95,34577;29,7761
2/21/2018;auto theft;-95,55558;29,70775
1/14/2018;auto theft;-95,54627;29,97141
01/10/2018;auto theft;-95,38925;29,82016
3/17/2018;auto theft;-95,30363;29,94439
03/01/2018;auto theft;-95,61175;29,72008
07/06/2018;auto theft;-95,29237;29,73261
03/02/2018;auto theft;-95,54872;29,73521
8/26/2018;auto theft;-95,34401;29,77665
2/20/2018;auto theft;-95,5392;29,72046
6/19/2018;auto theft;-95,31911;29,84856
05/10/2018;auto theft;-95,56043;29,83905
1/22/2018;auto theft;-95,54031;29,71368
03/06/2018;auto theft;-95,27716;29,66907
2/23/2018;auto theft;-95,21597;29,77059
3/23/2018;auto theft;-95,35357;29,75849
4/28/2018;auto theft;-95,37543;29,65339
04/01/2018;auto theft;-95,53952;29,8127
02/06/2018;auto theft;-95,50272;29,65625
08/08/2018;auto theft;-95,43927;29,61216
01/06/2018;auto theft;-95,17115;29,59439
2/13/2018;auto theft;-95,47761;29,72299
6/17/2018;auto theft;-95,54561;29,72375
1/31/2018;auto theft;-95,40523;29,91603
6/18/2018;auto theft;-95,57861;29,70705
01/08/2018;auto theft;-95,52725;29,6803
04/01/2018;auto theft;-95,56317;29,73764
7/18/2018;auto theft;-95,40378;29,95043
1/15/2018;auto theft;-95,29225;29,71728
6/30/2018;auto theft;-95,57112;29,66707
5/15/2018;auto theft;-95,22861;29,78691
07/02/2018;auto theft;-95,55339;29,96533
03/03/2018;auto theft;-95,31561;29,71207
06/06/2018;auto theft;-95,58377;29,67709
4/20/2018;auto theft;-95,48124;29,651
8/14/2018;auto theft;-95,24801;29,68051
1/13/2018;auto theft;-95,42042;29,67975
02/08/2018;auto theft;-95,51458;29,84876
7/25/2018;auto theft;-95,41128;29,69077
08/12/2018;auto theft;-95,42582;29,88691
02/11/2018;auto theft;-95,38488;29,87047
3/15/2018;auto theft;-95,51609;29,67493
01/08/2018;auto theft;-95,37541;29,87015
8/29/2018;auto theft;-95,52136;29,7848
3/22/2018;auto theft;-95,28425;29,83186
02/05/2018;auto theft;-95,22911;29,80508
4/22/2018;auto theft;-95,43643;29,67718
07/11/2018;auto theft;-95,12029;29,99399
07/08/2018;auto theft;-95,31884;29,83333
5/30/2018;auto theft;-95,37788;29,79808
2/14/2018;auto theft;-95,46365;29,74118
6/16/2018;auto theft;-95,31562;29,66419
05/05/2018;auto theft;-95,56835;29,73693
01/09/2018;auto theft;-95,31348;29,6816
08/12/2018;auto theft;-95,50272;29,65625
01/03/2018;auto theft;-95,33487;29,74706
1/15/2018;auto theft;-95,57064;29,65535
03/05/2018;auto theft;-95,36221;29,85508
2/19/2018;auto theft;-95,53652;29,68148
4/17/2018;auto theft;-95,44747;29,87279
07/10/2018;auto theft;-95,47328;29,86017
3/22/2018;auto theft;-95,47177;29,84626
04/02/2018;auto theft;-95,5194;29,71456
2/28/2018;auto theft;-95,31158;29,73853
2/22/2018;auto theft;-95,36906;29,77933
4/21/2018;auto theft;-95,2867;29,74045
7/16/2018;auto theft;-95,378;29,79797
08/07/2018;auto theft;-95,33679;29,75291
02/08/2018;auto theft;-95,57794;29,68656
7/19/2018;auto theft;-95,51712;29,7383
6/24/2018;auto theft;-95,40765;29,95038
2/23/2018;auto theft;-95,50737;29,74002
03/03/2018;auto theft;-95,27797;29,70138
8/24/2018;auto theft;-95,30033;29,85101
8/31/2018;auto theft;-95,55339;29,96533
4/20/2018;auto theft;-95,10905;29,56115
02/01/2018;auto theft;-95,30033;29,85101
02/11/2018;auto theft;-95,37753;29,75244
07/10/2018;auto theft;-95,28766;29,68503
04/08/2018;auto theft;-95,40017;29,92373
7/18/2018;auto theft;-95,45832;29,60018
8/19/2018;auto theft;-95,4071;29,92513
06/11/2018;auto theft;-95,282;29,85467
3/15/2018;auto theft;-95,44319;29,83409
6/13/2018;auto theft;-95,42754;29,7996
1/28/2018;auto theft;-95,68829;29,79451
01/05/2018;auto theft;-95,3401;29,68317
07/05/2018;auto theft;-95,33574;29,86915
2/21/2018;auto theft;-95,48542;29,59238
01/12/2018;auto theft;-95,42049;29,89193
05/09/2018;auto theft;-95,56996;29,83196
6/24/2018;auto theft;-95,25564;30,03474
6/27/2018;auto theft;-95,36057;29,78665
03/12/2018;auto theft;-95,25635;29,65655
07/06/2018;auto theft;-95,47958;29,71656
8/31/2018;auto theft;-95,23234;29,62067
8/28/2018;auto theft;-95,31863;29,84824
6/26/2018;auto theft;-95,22018;29,77575
8/22/2018;auto theft;-95,34971;29,82861
6/20/2018;auto theft;-95,27716;29,66907
06/11/2018;auto theft;-95,28984;29,90191
06/02/2018;auto theft;-95,43611;29,78914
2/27/2018;auto theft;-95,28683;29,67033
7/22/2018;auto theft;-95,45521;29,68926
6/14/2018;auto theft;-95,49992;29,6569
06/11/2018;auto theft;-95,4264;29,79852
3/23/2018;auto theft;-95,37038;29,85901
3/14/2018;auto theft;-95,55471;29,73792
7/16/2018;auto theft;-95,53344;29,67808
02/04/2018;auto theft;-95,277;29,66358
3/27/2018;auto theft;-95,45126;29,58745
07/02/2018;auto theft;-95,55199;29,67904
5/13/2018;auto theft;-95,49246;29,71272
03/09/2018;auto theft;-95,54993;29,66872
3/27/2018;auto theft;-95,51871;29,70529
04/11/2018;auto theft;-95,39937;29,95051
6/25/2018;auto theft;-95,53157;29,73851
01/04/2018;auto theft;-95,39516;29,95054
03/12/2018;auto theft;-95,3207;29,74035
8/17/2018;auto theft;-95,43896;29,72349
2/23/2018;auto theft;-95,37306;29,74508
04/10/2018;auto theft;-95,28777;29,70128
03/11/2018;auto theft;-95,52867;29,68429
7/21/2018;auto theft;-95,58301;29,65806
08/07/2018;auto theft;-95,40632;29,76174
08/07/2018;auto theft;-95,31068;29,86627
5/19/2018;auto theft;-95,39949;29,82319
3/18/2018;auto theft;-95,36585;29,7785
6/21/2018;auto theft;-95,56709;29,73873
2/27/2018;auto theft;-95,47063;29,76438
3/23/2018;auto theft;-95,12505;29,56196
3/31/2018;auto theft;-95,59054;29,69583
1/27/2018;auto theft;-95,35121;29,79485
3/14/2018;auto theft;-95,51409;29,72875
5/28/2018;auto theft;-95,54644;29,72299
8/16/2018;auto theft;-95,56696;29,74348
1/18/2018;auto theft;-95,62524;29,7578
6/21/2018;auto theft;-95,37002;29,84584
07/08/2018;auto theft;-95,46365;29,74118
2/21/2018;auto theft;-95,38887;29,73557
02/03/2018;auto theft;-95,55499;29,67311
8/26/2018;auto theft;-95,36585;29,65163
02/05/2018;auto theft;-95,61064;29,69913
06/03/2018;auto theft;-95,50862;29,66425
1/30/2018;auto theft;-95,5093;29,83103
8/13/2018;auto theft;-95,42352;29,96065
05/06/2018;auto theft;-95,3655;29,702
02/06/2018;auto theft;-95,38338;29,67441
03/03/2018;auto theft;-95,42947;29,64325
7/28/2018;auto theft;-95,50581;29,68205
04/02/2018;auto theft;-95,40755;29,84726
6/18/2018;auto theft;-95,28216;29,74915
04/07/2018;auto theft;-95,23234;29,62067
05/06/2018;auto theft;-95,40633;29,93172
06/01/2018;auto theft;-95,50248;29,6958
06/05/2018;auto theft;-95,33088;29,87056
1/17/2018;auto theft;-95,41969;29,89522
05/04/2018;auto theft;-95,52813;29,67999
4/18/2018;auto theft;-95,38256;29,62244
3/29/2018;auto theft;-95,51435;29,85406
04/12/2018;auto theft;-95,3868;29,70503
8/17/2018;auto theft;-95,2811;30,00153
2/28/2018;auto theft;-95,36992;29,72191
7/19/2018;auto theft;-95,42598;29,96072
04/12/2018;auto theft;-95,42352;29,96065
07/02/2018;auto theft;-95,34449;29,62144
3/29/2018;auto theft;-95,39548;29,67076
05/06/2018;auto theft;-95,54885;29,7176
05/03/2018;auto theft;-95,28953;29,7043
06/04/2018;auto theft;-95,44775;29,81909
06/01/2018;auto theft;-95,34574;29,94562
07/12/2018;auto theft;-95,47328;29,86017
6/17/2018;auto theft;-95,45157;29,72152
02/02/2018;auto theft;-95,38891;29,65779
8/14/2018;auto theft;-95,37893;29,81662
3/17/2018;auto theft;-95,45281;29,60236
7/13/2018;auto theft;-95,50477;29,7058
5/24/2018;auto theft;-95,58459;29,69333
01/07/2018;auto theft;-95,63257;29,78542
02/05/2018;auto theft;-95,19281;29,77122
5/27/2018;auto theft;-95,53792;29,6971
5/13/2018;auto theft;-95,34202;29,67031
7/26/2018;auto theft;-95,44689;29,81414
06/12/2018;auto theft;-95,55776;29,71226
5/30/2018;auto theft;-95,59764;29,66592
04/06/2018;auto theft;-95,37368;29,85606
1/14/2018;auto theft;-95,29677;29,69933
7/15/2018;auto theft;-95,41045;29,82406
05/11/2018;auto theft;-95,28941;29,65601
2/26/2018;auto theft;-95,23234;29,62067
02/01/2018;auto theft;-95,45925;29,73099
6/23/2018;auto theft;-95,5315;29,73765
5/31/2018;auto theft;-95,3363;29,84855
7/14/2018;auto theft;-95,45008;29,81507
2/24/2018;auto theft;-95,50272;29,65625
03/05/2018;auto theft;-95,5077;29,83284
01/05/2018;auto theft;-95,34942;29,64463
2/23/2018;auto theft;-95,30081;29,80868
05/03/2018;auto theft;-95,40765;29,95038
4/17/2018;auto theft;-95,29553;29,69058
01/03/2018;auto theft;-95,36505;29,65163
8/18/2018;auto theft;-95,55231;29,70024
6/20/2018;auto theft;-95,35935;29,74641
5/27/2018;auto theft;-95,53557;29,61078
6/17/2018;auto theft;-95,46365;29,74118
03/08/2018;auto theft;-95,53884;29,82278
02/09/2018;auto theft;-95,45036;29,60727
04/11/2018;auto theft;-95,2146;29,60617
04/04/2018;auto theft;-95,48245;29,68221
8/23/2018;auto theft;-95,55045;29,68366
8/17/2018;auto theft;-95,39504;29,9473
4/20/2018;auto theft;-95,43955;29,83447
8/23/2018;auto theft;-95,51249;29,80993
05/07/2018;auto theft;-95,31649;29,69784
4/30/2018;auto theft;-95,56715;29,7243
8/27/2018;auto theft;-95,27728;29,71489
2/13/2018;auto theft;-95,92596;30,06195
2/23/2018;auto theft;-95,42311;29,95492
8/27/2018;auto theft;-95,38425;29,83846
3/23/2018;auto theft;-95,47335;29,6468
7/28/2018;robbery;-95,50416;29,71865
02/08/2018;robbery;-95,64671;29,73564
5/26/2018;robbery;-95,59599;29,6927
8/23/2018;robbery;-95,6885;29,79309
8/25/2018;robbery;-95,39557;29,6873
05/01/2018;robbery;-95,28933;29,67335
05/04/2018;robbery;-95,5224;29,73734
2/22/2018;robbery;-95,58871;29,68897
1/30/2018;robbery;-95,36327;29,76328
08/11/2018;robbery;-95,53524;29,61039
02/12/2018;robbery;-95,47844;29,70831
3/30/2018;robbery;-95,5441;29,71375
2/22/2018;robbery;-95,58572;29,67552
03/07/2018;robbery;-95,51712;29,73753
2/20/2018;robbery;-95,24813;29,64581
8/17/2018;robbery;-95,48678;29,73068
7/26/2018;robbery;-95,35574;29,65365
1/20/2018;robbery;-95,46993;29,83005
4/15/2018;robbery;-95,48002;29,65482
01/08/2018;robbery;-95,47658;29,72073
6/24/2018;robbery;-95,26234;29,67574
5/27/2018;robbery;-95,51337;29,6845
04/11/2018;robbery;-95,53401;29,66977
5/27/2018;robbery;-95,54779;29,67559
05/11/2018;robbery;-95,61062;29,71624
03/08/2018;robbery;-95,36713;29,73024
6/13/2018;robbery;-95,39557;29,7489
03/03/2018;robbery;-95,4071;29,92513
05/02/2018;robbery;-95,24105;29,64113
5/31/2018;robbery;-95,53952;29,8127
5/30/2018;robbery;-95,5391;29,71815
08/04/2018;robbery;-95,31691;29,79808
06/09/2018;robbery;-95,53986;29,75193
6/24/2018;robbery;-95,43819;29,72914
1/26/2018;robbery;-95,39768;29,85608
3/13/2018;robbery;-95,55339;29,96533
1/15/2018;robbery;-95,60125;29,67972
7/14/2018;robbery;-95,55231;29,70024
6/21/2018;robbery;-95,45495;29,74555
1/15/2018;robbery;-95,53972;29,8666
1/21/2018;robbery;-95,50785;29,73797
1/27/2018;robbery;-95,50193;29,70027
8/16/2018;robbery;-95,3718;29,7484
1/22/2018;robbery;-95,18704;29,78049
1/17/2018;robbery;-95,3655;29,702
01/01/2018;robbery;-95,32574;29,83036
8/30/2018;robbery;-95,4493;29,88341
1/29/2018;robbery;-95,24466;29,6418
03/03/2018;robbery;-95,55753;29,65324
02/09/2018;robbery;-95,39035;29,69195
2/14/2018;robbery;-95,58505;29,73852
08/02/2018;robbery;-95,48258;29,67901
06/06/2018;robbery;-95,68406;29,79666
8/14/2018;robbery;-95,35647;29,77746
06/03/2018;robbery;-95,50921;29,82729
07/12/2018;robbery;-95,49321;29,70258
07/11/2018;robbery;-95,35892;29,73624
4/26/2018;robbery;-95,3377;29,82893
2/19/2018;robbery;-95,23262;29,63069
3/30/2018;robbery;-95,55369;29,79151
6/23/2018;robbery;-95,38266;29,82856
04/01/2018;robbery;-95,35006;29,72776
04/01/2018;robbery;-95,31726;29,64548
7/26/2018;robbery;-95,53681;29,83356
8/24/2018;robbery;-95,53401;29,66977
07/11/2018;robbery;-95,50692;29,69202
08/01/2018;robbery;-95,38434;29,84517
8/31/2018;robbery;-95,54933;29,67546
5/16/2018;robbery;-95,64294;29,67965
02/03/2018;robbery;-95,37541;29,87015
4/24/2018;robbery;-95,50682;29,88062
02/03/2018;robbery;-95,52979;29,72948
01/09/2018;robbery;-95,35967;29,78164
08/04/2018;robbery;-95,23954;29,63622
03/02/2018;robbery;-95,50873;29,64767
08/02/2018;robbery;-95,37038;29,85901
1/27/2018;robbery;-95,63474;29,60262
3/19/2018;robbery;-95,53804;29,70013
03/06/2018;robbery;-95,50522;29,81107
05/05/2018;robbery;-95,50753;29,62977
5/22/2018;robbery;-95,37142;29,75091
7/23/2018;robbery;-95,53851;29,74269
01/08/2018;robbery;-95,57749;29,66219
03/10/2018;robbery;-95,43408;29,89797
5/20/2018;robbery;-95,59595;29,68981
4/21/2018;robbery;-95,59654;29,67638
7/19/2018;robbery;-95,39734;29,94774
